job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1140,greenhouse,6672115003,https://job-boards.greenhouse.io/celonis/jobs/6672115003?gh_jid=6672115003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
815,greenhouse,5793598004,https://job-boards.greenhouse.io/grafanalabs/jobs/5793598004,,,,,other,other,,,remote,,NL,,,,,other,,,0,,,,remote,NL,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
710,greenhouse,4664797005,https://job-boards.greenhouse.io/gleanwork/jobs/4664797005,,,,,other,other,,,,Washington,DC,,,,,other,,,0,,,,,DC,Washington,,unspecified,,,,,,,,in_review,"Location information is ambiguous (city without country). | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1050,greenhouse,7271678,https://job-boards.greenhouse.io/webflow/jobs/7271678,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1615,greenhouse,7606980,https://job-boards.greenhouse.io/capco/jobs/7606980,,,,,other,other,,,,US - New York,,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided but not fully consistent, needs more context. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
826,greenhouse,5783877004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783877004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
347,greenhouse,6950222,https://job-boards.greenhouse.io/canonical/jobs/6950222,,,,,other,other,,,,Home Based - Americas,,,,,,,,,,,,,remote,,Home Based - Americas,unspecified,unspecified,,,,,,,,in_review,"Location is specified as 'Home Based - Americas', which could be interpreted in multiple ways, and other fields are missing. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
751,greenhouse,5718842004,https://job-boards.greenhouse.io/grafanalabs/jobs/5718842004,,,,,other,other,,,remote,,GB,,,,,other,,,0,,,,remote,GB,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1552,greenhouse,4989990,https://job-boards.greenhouse.io/capco/jobs/4989990,,,,,other,other,,,,Brazil,,,,,,other,,,0,,,,onsite,BR,Brazil,unspecified,unspecified,,,,,,,,in_review,"Location city is the same as country, and other fields are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
10,greenhouse,7565149,https://job-boards.greenhouse.io/omadahealth/jobs/7565149,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1289,greenhouse,7620451003,https://job-boards.greenhouse.io/celonis/jobs/7620451003?gh_jid=7620451003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
863,greenhouse,5801260004,https://job-boards.greenhouse.io/grafanalabs/jobs/5801260004,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
77,greenhouse,7491110,https://job-boards.greenhouse.io/smartsheet/jobs/7491110,,,,,other,other,,,,Singapore,,,,,,other,,,0,,,,onsite,,Singapore,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
247,greenhouse,7941129002,https://job-boards.greenhouse.io/gomotive/jobs/7941129002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1291,greenhouse,7559351003,https://job-boards.greenhouse.io/celonis/jobs/7559351003?gh_jid=7559351003,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
625,greenhouse,4667085005,https://job-boards.greenhouse.io/gleanwork/jobs/4667085005,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1226,greenhouse,7614040003,https://job-boards.greenhouse.io/celonis/jobs/7614040003?gh_jid=7614040003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
81,greenhouse,7386364,https://job-boards.greenhouse.io/smartsheet/jobs/7386364,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
420,greenhouse,6180822,https://job-boards.greenhouse.io/canonical/jobs/6180822,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1055,greenhouse,7484178,https://job-boards.greenhouse.io/webflow/jobs/7484178,,,,,other,other,,,remote,,AU,,,,,other,,,0,,,,remote,AU,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1086,greenhouse,7609954003,https://job-boards.greenhouse.io/celonis/jobs/7609954003?gh_jid=7609954003,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1024,greenhouse,7624091,https://job-boards.greenhouse.io/webflow/jobs/7624091,,,,,other,other,,,hybrid,London,GB,,,,,other,,,0,,,,hybrid,GB,London,,,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
185,greenhouse,8387980002,https://job-boards.greenhouse.io/gomotive/jobs/8387980002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1847,greenhouse,7570264,https://job-boards.greenhouse.io/capco/jobs/7570264,,,,,other,other,,,,Thailand - Bangkok,,,,,,other,,,0,,,,onsite,,Bangkok,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
1496,greenhouse,5737438004,https://job-boards.greenhouse.io/kalepa/jobs/5737438004,,,,,other,other,,,hybrid,New York,NY,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,Location type is marked as hybrid but the city and country suggest an onsite location. Confidence is low due to missing salary details and other key information. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1025,greenhouse,7587168,https://job-boards.greenhouse.io/webflow/jobs/7587168,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
451,greenhouse,5517891,https://job-boards.greenhouse.io/canonical/jobs/5517891,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
200,greenhouse,8384761002,https://job-boards.greenhouse.io/gomotive/jobs/8384761002,,,,,other,other,,,hybrid,San Francisco,US,,,,,other,,,0,,,,hybrid,US,San Francisco,,unspecified,,,,,,,,in_review,Salary information is missing and employment type is unspecified. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
926,greenhouse,7637297003,https://job-boards.greenhouse.io/truebill/jobs/7637297003,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1229,greenhouse,7479634003,https://job-boards.greenhouse.io/celonis/jobs/7479634003?gh_jid=7479634003,,,,,other,other,,,,Amsterdam,NL,,,,,other,,,0,,,,onsite,NL,Amsterdam,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1502,greenhouse,5739150004,https://job-boards.greenhouse.io/kalepa/jobs/5739150004,,,,,other,other,,,hybrid,New York,NY,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,Location type is marked as hybrid but the city and country suggest an onsite location. Confidence is low due to missing salary details and other key information. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
251,greenhouse,8021079002,https://job-boards.greenhouse.io/gomotive/jobs/8021079002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
340,greenhouse,7661586,https://job-boards.greenhouse.io/canonical/jobs/7661586,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1029,greenhouse,7203091,https://job-boards.greenhouse.io/webflow/jobs/7203091,,,,,other,other,,,hybrid,Chicago,US,,,,,other,,,0,,,,hybrid,US,Chicago,,unspecified,,,,,,,,in_review,"Missing normalized title, role family, experience years, employment type, and salary details. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1338,greenhouse,7278594,https://job-boards.greenhouse.io/thumbtack/jobs/7278594,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
605,greenhouse,4659412005,https://job-boards.greenhouse.io/gleanwork/jobs/4659412005,,,,,other,other,,,,New York City,,,,,,other,,,0,,,,onsite,US,New York City,full_time,unspecified,,,,,,,,in_review,"City and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1022,greenhouse,7369238,https://job-boards.greenhouse.io/webflow/jobs/7369238,,,,,other,other,,,hybrid,Chicago,US,,,,,other,,,0,,,,hybrid,US,Chicago,,unspecified,,,,,,,,in_review,"Missing normalized title, role family, experience years, employment type, and salary details. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
48,greenhouse,7630792,https://job-boards.greenhouse.io/smartsheet/jobs/7630792,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1199,greenhouse,7564573003,https://job-boards.greenhouse.io/celonis/jobs/7564573003?gh_jid=7564573003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
